Department,Discipline,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,SP,W,EW,TotalCount
Design Technology,GR DES,GR DES 71,4141,KELLEY M,19.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,32
Design Technology,GR DES,GR DES 71,4142,GERDS E L,5.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,22
Design Technology,GR DES,GR DES 75,2520,BESLER I H,7.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,29
Design Technology,GR DES,GR DES 76,2521,ANVARI S S,12.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Design Technology,IARC,IARC 15,2610,NOONAN I,8.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,22
Design Technology,IARC,IARC 15,2611,ADAIR J S,5.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,16
Design Technology,IARC,IARC 20,2612,MAGNO H R,19.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,32
Design Technology,IARC,IARC 25,2613,GREGORY D K,11.0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,30
Design Technology,IARC,IARC 30,2614,HAO J Y,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12
Design Technology,IARC,IARC 40,2615,RABKIN B L,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11
Design Technology,IARC,IARC 45,2616,HAO J Y,9.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20
Design Technology,IARC,IARC 53,2617,DUNPHY B E,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,13
Design Technology,IXD,IXD 310,5001,CHAN N R,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Design Technology,IXD,IXD 350,5401,SAFIOULLINE M,21.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Design Technology,IXD,IXD 370,5002,JOHNSON L D,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24
Design Technology,IXD,IXD 450,5003,CHAN N R,19.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Design Technology,IXD,IXD 460,5402,SAFIOULLINE M,13.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24
Disabled Student Center,COUNS,COUNS 21H,1787,COURTO L,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
Disabled Student Center,COUNS,COUNS 22H,1788,COURTO L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Disabled Student Center,COUNS,COUNS 26,1789,COURTO L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Disabled Student Center,COUNS,COUNS 41H,3513,DEUEL E M,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8
Disabled Student Center,COUNS,COUNS 51,1795,FEINGOLD H,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,2.0,14
Disabled Student Center,COUNS,COUNS 52,1796,FEINGOLD H,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,8
Disabled Student Center,COUNS,COUNS 53,1797,TERUYA S,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4
Disabled Student Center,COUNS,COUNS 54,1798,AXELROD L,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,14
Disabled Student Center,COUNS,COUNS 56,1799,AXELROD L,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,7
Disabled Student Center,COUNS,COUNS 57,1800,TERUYA S,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6
Disabled Student Center,COUNS,COUNS 59,1801,COURTO L,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,5
Disabled Student Center,COUNS,COUNS 921,7010,LEWIS S L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Earth Science,ANTHRO,ANTHRO 1,1148,HARADON C M,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Earth Science,ANTHRO,ANTHRO 1,1149,RASHIDI J S,12.0,7.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,42
Earth Science,ANTHRO,ANTHRO 1,1150,FELDMEIER K J,23.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,38
Earth Science,ANTHRO,ANTHRO 1,1151,HARADON C M,35.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,43
Earth Science,ANTHRO,ANTHRO 1,1152,LEWIS B S,4.0,4.0,7.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,34
Earth Science,ANTHRO,ANTHRO 1,1153,HARADON C M,28.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,43
Earth Science,ANTHRO,ANTHRO 1,3573,LEWIS B S,3.0,7.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,41
Earth Science,ANTHRO,ANTHRO 2,1154,MINZENBERG E G,11.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19
Earth Science,ANTHRO,ANTHRO 2,1155,GREBLER G,26.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,46
Earth Science,ANTHRO,ANTHRO 2,1156,DENMAN J F,10.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45
Earth Science,ANTHRO,ANTHRO 2,1157,DENMAN J F,10.0,9.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,42
Earth Science,ANTHRO,ANTHRO 2,1158,MINZENBERG E G,18.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,44
Earth Science,ANTHRO,ANTHRO 2,1159,DENMAN J F,10.0,12.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,40
Earth Science,ANTHRO,ANTHRO 2,1160,ZANE W W,5.0,7.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,41
Earth Science,ANTHRO,ANTHRO 2,1161,MINZENBERG E G,13.0,10.0,9.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,44
Earth Science,ANTHRO,ANTHRO 3,1162,LEWIS B S,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,18
Earth Science,ANTHRO,ANTHRO 3,1163,LEWIS B S,12.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,35
Earth Science,ANTHRO,ANTHRO 4,1165,LEWIS B S,5.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20
Earth Science,ANTHRO,ANTHRO 5,1166,BREWSTER C P,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24
Earth Science,ANTHRO,ANTHRO 5,1167,RASHIDI J S,9.0,8.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,28
Earth Science,ANTHRO,ANTHRO 5,1168,BREWSTER C P,7.0,13.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30
Earth Science,ANTHRO,ANTHRO 7,4016,COHEN M M,29.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,45
Earth Science,ANTHRO,ANTHRO 9,1169,FELDMEIER K J,25.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,42
Earth Science,ANTHRO,ANTHRO 14,1171,ZANE W W,11.0,6.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,38
Earth Science,ANTHRO,ANTHRO 19,1172,GREBLER G,13.0,6.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,35
Earth Science,ANTHRO,ANTHRO 22,1173,ZANE W W,7.0,6.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,39
Earth Science,ASTRON,ASTRON 1,1252,ARIAS YOUNG T,8.0,10.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,45
Earth Science,ASTRON,ASTRON 1,1253,SCHWARTZ M J,23.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36
Earth Science,ASTRON,ASTRON 1,1254,BALM S P,15.0,10.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,44
Earth Science,ASTRON,ASTRON 1,1255,BALM S P,6.0,12.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Earth Science,ASTRON,ASTRON 1,1256,SALAMA A H,11.0,11.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,44
Earth Science,ASTRON,ASTRON 1,3583,VANDEN HEUVEL A D,21.0,7.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,43
Earth Science,ASTRON,ASTRON 2,1257,SALAMA A H,10.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25
Earth Science,ASTRON,ASTRON 2,1258,SCHWARTZ M J,26.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Earth Science,ASTRON,ASTRON 2,1259,GOLDBAUM J M,3.0,10.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,35
Earth Science,ASTRON,ASTRON 2,1260,BALM S P,13.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39
Earth Science,ASTRON,ASTRON 3,1261,ARIAS YOUNG T,10.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,28
Earth Science,ASTRON,ASTRON 3,1262,BALM S P,12.0,13.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,35
Earth Science,ASTRON,ASTRON 3,1263,BALM S P,16.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Earth Science,ASTRON,ASTRON 3,1264,VANDEN HEUVEL A D,28.0,7.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41
Earth Science,ASTRON,ASTRON 4,1265,SCHWARTZ M J,12.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,31
Earth Science,ASTRON,ASTRON 4,1266,GOLDBAUM J M,8.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18
Earth Science,ASTRON,ASTRON 4,1267,SCHWARTZ M J,14.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30
Earth Science,ASTRON,ASTRON 5,1268,SALAMA A H,14.0,15.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,41
Earth Science,ASTRON,ASTRON 6,1269,FOUTS G A,4.0,11.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,34
Earth Science,ENVRN,ENVRN 7,4103,LEDDY G,18.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,33
Earth Science,ERTHSC,ERTHSC 88B,3669,MINZENBERG E G,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
Earth Science,GEOG,GEOG 1,2465,KRANZ J,1.0,5.0,9.0,4.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,35
Earth Science,GEOG,GEOG 1,2466,ROBINSON C M,27.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,44
Earth Science,GEOG,GEOG 1,2467,ROBINSON C M,19.0,12.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,38
Earth Science,GEOG,GEOG 1,3582,KRANZ J,3.0,7.0,3.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,7.0,38
Earth Science,GEOG,GEOG 2,2468,MORRIS P S,4.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Earth Science,GEOG,GEOG 2,2469,MORRIS P S,8.0,4.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,37
Earth Science,GEOG,GEOG 3,2470,O'KEEFE R,8.0,11.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Earth Science,GEOG,GEOG 3,3574,ROBINSON C M,13.0,5.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,34
Earth Science,GEOG,GEOG 5,2471,LIU J,19.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,27
Earth Science,GEOG,GEOG 5,2472,O'KEEFE R,11.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,32
Earth Science,GEOG,GEOG 5,2473,OWENS R,14.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
Earth Science,GEOG,GEOG 5,4126,PATRICH J G,14.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33
Earth Science,GEOG,GEOG 5,4127,WHITE T M,13.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,30
Earth Science,GEOG,GEOG 7,4128,LEDDY G,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
Earth Science,GEOG,GEOG 8,2474,MORRIS P S,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Earth Science,GEOG,GEOG 8,2475,MORRIS P S,1.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13
Earth Science,GEOG,GEOG 11,2476,MORRIS P S,7.0,2.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,24
Earth Science,GEOG,GEOG 14,2478,DRAKE V G,6.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,24
Earth Science,GEOG,GEOG 20,4129,LIU J,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10
Earth Science,GEOL,GEOL 1,2479,GRIPPO A,25.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,39
Earth Science,GEOL,GEOL 1,3575,HALL J M,11.0,12.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,44
Earth Science,GEOL,GEOL 3,2480,MELENDEZ C,21.0,7.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,40
Earth Science,GEOL,GEOL 4,2481,HALL J M,17.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Earth Science,GEOL,GEOL 4,2482,MELENDEZ C,8.0,13.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,33
Earth Science,GEOL,GEOL 4,2483,MELENDEZ C,18.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22
Earth Science,GEOL,GEOL 4,3576,SEDKI Z,8.0,6.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,31
Earth Science,GEOL,GEOL 5,4130,GRIPPO A,8.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,26
Earth Science,GEOL,GEOL 31,2484,COLLINS L E,20.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,41
Earth Science,GEOL,GEOL 31,3577,COLLINS L E,15.0,4.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,39
Earth Science,GEOL,GEOL 32,3527,COLLINS L E,8.0,7.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,30
Earth Science,GEOL,GEOL 32,3528,COLLINS L E,2.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,20
Earth Science,GIS,GIS 20,4132,LIU J,10.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,22
Earth Science,GIS,GIS 26,2486,OWENS R,6.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14
Earth Science,GIS,GIS 27,4133,LIU J,7.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16
Earth Science,GLOBAL,GLOBAL 11,2492,MORRIS P S,1.0,6.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,20
Earth Science,RRM,RRM 1,3363,CHARLES V H,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Earth Science,RRM,RRM 2,4289,CHARLES V H,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,18
Earth Science,RRM,RRM 3,3364,HULS J M,18.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,28
Earth Science,RRM,RRM 4,4290,SASU S,7.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,22
Earth Science,SST,SST 901,7054,HULS J M,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7
Earth Science,SST,SST 902,7055,HULS J M,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,9
Earth Science,SST,SST 908,7057,O'CAIN K A,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3
Earth Science,URBAN,URBAN 8,3454,MORRIS P S,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,17
Earth Science,URBAN,URBAN 8,3455,MORRIS P S,9.0,6.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,33
Education and Early Childhood,DANCE,DANCE 75,4072,WOLIN-TUPAS R L,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Education and Early Childhood,ECE,ECE 2,1918,POURROY D M,19.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,29
Education and Early Childhood,ECE,ECE 2,1919,ANDREWS T D,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Education and Early Childhood,ECE,ECE 2,1920,MOSLEY K R,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29
Education and Early Childhood,ECE,ECE 2,1921,ANDREWS T D,9.0,11.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Education and Early Childhood,ECE,ECE 2,1922,MANSON L J,17.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,31
Education and Early Childhood,ECE,ECE 2,1923,CARMAN R,7.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,18
Education and Early Childhood,ECE,ECE 2,1924,TALLEDA M L,10.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,25
Education and Early Childhood,ECE,ECE 4,1925,LOPEZ JE,13.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Education and Early Childhood,ECE,ECE 5,1926,RICHARD C,17.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Education and Early Childhood,ECE,ECE 8,1927,ELAM E J,14.0,5.0,7.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,35
Education and Early Childhood,ECE,ECE 11,1928,GUNN A C,18.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Education and Early Childhood,ECE,ECE 11,1929,LOPEZ JE,11.0,4.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Education and Early Childhood,ECE,ECE 11,1930,GUNN A C,11.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,30
Education and Early Childhood,ECE,ECE 11,1931,ANDREWS T D,15.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,32
Education and Early Childhood,ECE,ECE 11,1932,MOSLEY K R,10.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Education and Early Childhood,ECE,ECE 11,1933,ALVAREZ HERNAND L,6.0,8.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,31
Education and Early Childhood,ECE,ECE 17,1934,BACKLAR N P,12.0,13.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,32
Education and Early Childhood,ECE,ECE 17,1935,RICHARD C,13.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,35
Education and Early Childhood,ECE,ECE 19,1936,DRUKER S L,5.0,10.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,28
Education and Early Childhood,ECE,ECE 19,1937,ELAM E J,15.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,29
Education and Early Childhood,ECE,ECE 21,4076,MILLER CA L,15.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,29
Education and Early Childhood,ECE,ECE 21,4077,MILLER CA L,12.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,28
Education and Early Childhood,ECE,ECE 22,4078,MILLER CA L,18.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Education and Early Childhood,ECE,ECE 22,4079,MILLER CA L,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Education and Early Childhood,ECE,ECE 24,1938,MALDONADO S M,7.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,23
Education and Early Childhood,ECE,ECE 25,1939,GRACE Y H,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Education and Early Childhood,ECE,ECE 26,1940,LOPEZ JE,10.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Education and Early Childhood,ECE,ECE 27,1941,MALDONADO S M,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,18
Education and Early Childhood,ECE,ECE 30,1942,JOACHIM S L,10.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Education and Early Childhood,ECE,ECE 32,1943,PARISE W A,10.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,21
Education and Early Childhood,ECE,ECE 41,3619,GUNN A C,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,10
Education and Early Childhood,ECE,ECE 45,1946,JOACHIM S L,13.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,29
Education and Early Childhood,ECE,ECE 45,1947,ELAM E J,13.0,3.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Education and Early Childhood,ECE,ECE 46,1948,BACKLAR N P,11.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23
Education and Early Childhood,ECE,ECE 46,1949,GRACE Y H,17.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,30
Education and Early Childhood,ECE,ECE 49,1952,JOACHIM S L,8.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,22
Education and Early Childhood,ECE,ECE 51,1953,KHOKHA E W,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19
Education and Early Childhood,ECE,ECE 55,1954,KHOKHA E W,11.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Education and Early Childhood,ECE,ECE 64,1955,ELAM E J,18.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,32
Education and Early Childhood,ECE,ECE 64,1956,POURROY D M,21.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Education and Early Childhood,ECE,ECE 64,1957,POURROY D M,15.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,31
Education and Early Childhood,ECE,ECE 71,1958,BACKLAR N P,6.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,25
Education and Early Childhood,ECE,ECE 75,4080,WOLIN-TUPAS R L,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9
Education and Early Childhood,ECE,ECE 900,7013,RODDY L L,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,6.0,180
Education and Early Childhood,ECE,ECE 901,7014,ALVAREZ HERNAND L,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4
Education and Early Childhood,ECE,ECE 902,7015,ALVAREZ HERNAND L,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4
Education and Early Childhood,ECE,ECE 903,7016,ALVAREZ HERNAND L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Education and Early Childhood,EDUC,EDUC 12,2007,PEREZ-FERNANDEZ L,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15
Emeritus,ART,ART E16,9710,ADAMS L K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,ART,ART E21,9719,BENSON J K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,ART,ART E80,9729,RYZA S V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,ENGL,ENGL E20,9735,DWYER F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,ENGL,ENGL E30,9745,GHABAEI B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,HEALTH,HEALTH E21,9753,COOPER M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,HEALTH,HEALTH E34,9776,COOPER M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,HEALTH,HEALTH E63,9784,JAFFE A O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Emeritus,HEALTH,HEALTH E63,9785,EVANS JAMI R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Emeritus,HEALTH,HEALTH E63,9833,DEUEL E M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Emeritus,HEALTH,HEALTH E63,9836,JAFFE A O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Emeritus,HEALTH,HEALTH E63,9837,JAFFE A O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Emeritus,HUMDEV,HUMDEV E27,9796,NICHOLLS J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
